id,name,geometry
36336453,Netto,POINT (13.401041387021847 52.38639325417983)
36796279,Norma,POINT (13.575568259718569 52.4657887331972)
36908960,LPG BioMarkt,POINT (13.388595769863223 52.49589839588917)
36936293,Shell,POINT (13.32430800557678 52.52555652487655)
36970326,Aldi,POINT (13.576633333575616 52.49021431929091)
37015127,Aldi,POINT (13.422138388279475 52.465572614352524)
37179452,Lidl,POINT (13.372299019676113 52.48536578239677)
37340843,Aldi,POINT (13.4649891031089 52.5971244706656)
37371295,Lidl,POINT (13.233482752118917 52.54007459827665)
37414293,Netto Marken-Discount,POINT (13.307669356886121 52.52677049292742)
37419537,Shell,POINT (13.433132605700507 52.499210087349454)
37448249,Lidl,POINT (13.617919106502157 52.455754025141886)
37461188,Aldi,POINT (13.585552591850428 52.44226176882721)
37556442,Aldi,POINT (13.621936941033987 52.446054283767054)
37756363,Lidl,POINT (13.307594695157164 52.52775782829586)
37835202,Aldi,POINT (13.449969586081533 52.564456805035526)
37853306,Inter Gida - İstanbul Supermarkt,POINT (13.417040967265045 52.499201216047865)
37901733,NG-Markt,POINT (13.384516815988897 52.42165660965366)
38036484,Lidl,POINT (13.435328944728012 52.463860374481136)
38070640,Total,POINT (13.372102001285324 52.47019582803718)
38422346,Aldi,POINT (13.411822985884653 52.55730497573095)
38579443,PENNY,POINT (13.413854024742058 52.56083870662775)
38704664,Lidl,POINT (13.423782259260161 52.45788306293257)
38915511,Aldi,POINT (13.523593548296235 52.40570199753154)
39144826,Lidl,POINT (13.446414836655478 52.46798504214145)
39444308,EDEKA,POINT (13.448635513425764 52.42664781183138)
39452274,Netto Marken-Discount,POINT (13.50300594762201 52.49749919652884)
39761517,Lidl,POINT (13.593177729450266 52.44672636024833)
40071062,Aldi,POINT (13.401648145019575 52.54896248548358)
40162790,Aldi,POINT (13.496024873636127 52.46500481125867)
40162955,star,POINT (13.527155395364778 52.44553866514153)
40748388,Traum Eck,POINT (13.44833656155999 52.477862982266984)
40795983,REWE,POINT (13.451338433611468 52.47848168035811)
40916785,Kaufland,POINT (13.335460438687493 52.603549892644935)
40937999,EDEKA,POINT (13.328834164903917 52.60968877328266)
41108246,Lidl,POINT (13.331444933716906 52.444390020702954)
41153702,Netto Marken-Discount,POINT (13.375607747900311 52.59557738280398)
41373823,Netto Marken-Discount,POINT (13.513887878469374 52.50940166382236)
41432319,Netto Marken-Discount,POINT (13.353105769886273 52.567621453721316)
41440942,Lidl,POINT (13.506657619086296 52.50980287840499)
41574027,Lange’s Imbiss,POINT (13.294881792006423 52.57668208185179)
41968199,Aldi,POINT (13.271310071793051 52.439192508353685)
41968200,Mitte Meer,POINT (13.276819645032013 52.43957652373138)
41968204,EDEKA Colombino,POINT (13.274280669202593 52.43581013885603)
42049737,EDEKA,POINT (13.517703957765518 52.51363405265367)
42143012,Netto Marken-Discount,POINT (13.399642511946482 52.579770911166634)
42272845,Netto,POINT (13.371460068871556 52.59701574067961)
42347083,Edeka Stepaniak,POINT (13.334719813708853 52.48816475004473)
42691875,Lidl,POINT (13.467712984533511 52.52089139485747)
42714143,McDonald's,POINT (13.123935176937975 52.528701476912104)
42714146,Netto,POINT (13.125128143414061 52.52855254488261)
42975145,Centro Italia,POINT (13.285314600203096 52.52121333719359)
43082860,Netto Marken-Discount,POINT (13.496558371174055 52.43205364910219)
43104342,Lidl,POINT (13.298469455864039 52.50293956648174)
43104441,Aldi,POINT (13.288577507606 52.50016451815156)
43104445,Netto Marken-Discount,POINT (13.292157220960759 52.50120816829416)
43166951,Lidl,POINT (13.570463519068023 52.43683396161782)
43364093,Edeka,POINT (13.355571428921847 52.5416107171142)
43545435,Lidl,POINT (13.497584668946542 52.542859902947185)
43555530,Asia Imbiss Spreehöfe,POINT (13.512592767022573 52.462615468059205)
43684176,Lidl,POINT (13.407307769131549 52.39297768494979)
43707310,REWE,POINT (13.490539242039834 52.54381970616033)
43831975,Lidl,POINT (13.51452309209293 52.55011400934741)
43844768,Netto Marken-Discount,POINT (13.28563674455233 52.41796254104909)
43887860,Edeka Kitschun,POINT (13.47546743709426 52.553828026505734)
43945102,Lidl,POINT (13.374895700403142 52.48980845648525)
43948014,Tabulla,POINT (13.27138999999039 52.57598505000701)
43994038,Burger King,POINT (13.60700178484659 52.50544482239791)
44006492,Aldi,POINT (13.608584951576576 52.54009295787974)
44026120,Alano Pizza,POINT (13.300051439298517 52.50432522053009)
44026175,Netto Marken-Discount,POINT (13.540408252330183 52.534928236086735)
44028017,McDonald's,POINT (13.30787029285193 52.47733667043602)
44032334,Enjoy Kebap,POINT (13.283591019165156 52.506702746547205)
44066210,Aldi,POINT (13.562620757146133 52.51038972808054)
44070264,EDEKA,POINT (13.335792064980748 52.444134824378395)
44070561,EDEKA,POINT (13.451597590494831 52.54763654534188)
44167397,Aldi,POINT (13.374004048850017 52.468261793062034)
44213986,Lidl,POINT (13.58795074773373 52.527927831971255)
44584469,Lidl,POINT (13.142515214695454 52.54632293268951)
45191369,Aldi,POINT (13.367373165520512 52.434759867414286)
45191379,Penny,POINT (13.366462150165276 52.43462989986956)
45727592,k.bap,POINT (13.499437369191092 52.5615045454994)
46431050,Edeka,POINT (13.343263585052428 52.43516653395434)
46549327,Kaufland,POINT (13.312197798616937 52.423276182479995)
46751662,PENNY,POINT (13.580985287403987 52.437548385760294)
46751695,Rewe,POINT (13.58464409985839 52.425219200491895)
46751706,Netto Marken-Discount,POINT (13.586147872947025 52.42449672835281)
46823477,Hot Grill,POINT (13.30335660168072 52.42691880760804)
47048556,Star,POINT (13.513883255291528 52.5507648008175)
47127804,Netto Marken-Discount,POINT (13.46844022641389 52.530646847504414)
47946012,Sprint,POINT (13.334568819939568 52.46443082808312)
48202910,Aldi,POINT (13.534709934594625 52.525066082056775)
48375475,Shell,POINT (13.437354764591204 52.42351500518425)
48395704,Burger King,POINT (13.32468808588591 52.6076717671749)
48406938,Netto Marken-Discount,POINT (13.592337397324341 52.542266233919264)
48477266,Lidl,POINT (13.241738258446988 52.52643201142874)
48527632,Lidl,POINT (13.4257422858545 52.414796701590944)
48682943,SB Tank,POINT (13.367166972353365 52.462687579083806)
48797679,McDonald's,POINT (13.543673994699546 52.552831946586714)
48801591,Lidl,POINT (13.451055570003351 52.475220108589404)
48826884,Alnatura Super Natur Markt,POINT (13.293844243767722 52.4430165533493)
48926011,REWE,POINT (13.377494868308132 52.48365667368396)
48957839,Kaufland,POINT (13.447895910672647 52.43639933046111)
49133355,Aldi,POINT (13.433742935466718 52.44015529291551)
49162841,TopTank,POINT (13.39662910832814 52.42328087497027)
49576668,Lidl,POINT (13.281005544940877 52.520055211842454)
49606396,Esso,POINT (13.408442810940707 52.387691441749226)
50055617,Lidl,POINT (13.290002766825705 52.44105333839871)
50065133,Penny,POINT (13.319753574962329 52.41319604036506)
50228841,Grill 254 Bar,POINT (13.498377191552953 52.51171559529041)
50242456,Edeka,POINT (13.309532577508506 52.51913355989415)
50556814,Aldi,POINT (13.362025293092094 52.45201003631562)
51039585,Lidl,POINT (13.429536629501364 52.546490998136214)
51096823,NORMA,POINT (13.658496815290423 52.415064053392584)
51096824,Netto Marken-Discount,POINT (13.658757477960407 52.414466095297364)
51106681,Netto Marken-Discount,POINT (13.449131055389536 52.4262995885726)
51202337,EDEKA,POINT (13.439841696325109 52.54126166944353)
51215018,Lidl,POINT (13.375539422548142 52.45878493738159)
51297472,Netto Marken-Discount,POINT (13.620513802067254 52.540492936038255)
51480205,Lüske,POINT (13.297600700455842 52.441679515890236)
52000306,EDEKA Meichsner-Görse,POINT (13.281939310746031 52.47845824588032)
52092588,EDEKA,POINT (13.415509592603694 52.507761897513156)
52298099,PENNY,POINT (13.427872479174395 52.5527489025856)
52523028,Aldi,POINT (13.43445881019163 52.55005356897099)
52523104,Rewe,POINT (13.432399372000646 52.55083467832349)
52523267,Lidl,POINT (13.432804512705616 52.593305883942946)
52960877,Total,POINT (13.375543915360591 52.53746914599119)
53190801,Netto Marken-Discount,POINT (13.360022464189756 52.53231529426521)
53528943,Aldi,POINT (13.335019234647802 52.47919860171584)
53542190,PENNY,POINT (13.378225011853006 52.54300641502684)
53615789,Imbiss Oase,POINT (13.418487148129705 52.52191005179955)
53627139,Total,POINT (13.561669447241329 52.44574861924181)
53673517,Le Minh,POINT (13.413831141423636 52.55885530844041)
53774167,Best Of Kebab,POINT (13.289782655602153 52.45790345077662)
54633647,Netto,POINT (13.510668428360175 52.44543015553327)
54781806,Lidl,POINT (13.263700732305871 52.45772371431807)
56252332,REWE,POINT (13.365465604837825 52.57177822955403)
57673236,Netto,POINT (13.333239669392235 52.581305067084344)
57796015,Netto Marken-Discount,POINT (13.175500272423303 52.523764852357125)
57953148,Netto Marken-Discount,POINT (13.379368366900973 52.573362099709044)
57969068,Imren,POINT (13.379320233339293 52.55268055137741)
58436378,ALDI Nord,POINT (13.280363085114125 52.52362801072366)
59314071,Aldi,POINT (13.33504963319495 52.58899804948274)
60115130,Lidl,POINT (13.349688944694252 52.46964204285521)
60219329,Netto Marken-Discount,POINT (13.182503988784235 52.48533361165093)
60361091,Netto,POINT (13.452204529891787 52.490550166341585)
60361094,Netto,POINT (13.479846820199539 52.47176443280128)
60699557,Lidl,POINT (13.313826338927104 52.61305254369042)
60700982,Bio Company,POINT (13.307929984026192 52.6164582340805)
60774885,Penny Cité Foch,POINT (13.32221192081631 52.598277131617664)
60840093,Aldi,POINT (13.418301656296956 52.58378943878747)
60840550,EDEKA Center Niemann,POINT (13.416734079204334 52.58477122890497)
61030874,Lidl,POINT (13.379433926430544 52.43846089319027)
61907900,Netto Marken-Discount,POINT (13.448892647196402 52.488453476535724)
64359028,Lidl,POINT (13.610817434851509 52.53346418273617)
64400029,PENNY,POINT (13.388882754642669 52.43792497010519)
64447310,Netto,POINT (13.502127348517911 52.55430598782802)
65070817,McDonald's,POINT (13.623467517931184 52.504419504759895)
69245890,Star Burger,POINT (13.43035291214434 52.55073703316759)
69607716,REWE,POINT (13.508565736877507 52.45067572901956)
69923100,Aldi,POINT (13.49925588692918 52.43973569222808)
70916899,Netto,POINT (13.555700798554922 52.43387600915153)
71283930,Aldi,POINT (13.178282367289288 52.51781728960562)
71283933,Shell,POINT (13.178879665992987 52.517079228969365)
71283934,Aral,POINT (13.177826080949771 52.51640976813573)
71536020,Netto,POINT (13.430809168354003 52.571203486996914)
72123330,Kasino,POINT (13.12997728901221 52.4110909895585)
72843208,EDEKA Wiesemann,POINT (13.367512645336934 52.41748102816827)
74121520,Netto Marken-Discount,POINT (13.323826579743667 52.60238939253809)
75066220,EDEKA,POINT (13.420391591969526 52.5642450399846)
76091929,McDonald's,POINT (13.592950433306235 52.44808076614174)
76233392,Netto,POINT (13.214399936076349 52.611000202404114)
77034462,Taormina Tavola Calda,POINT (13.306095896288848 52.47996822055839)
77121633,Curry Eck,POINT (13.362543799996438 52.56662340000468)
77121652,,POINT (13.36257045004029 52.56652970295363)
77391123,EDEKA,POINT (13.496604341974615 52.41624302451094)
78344538,Nahkauf,POINT (13.32430998154851 52.41879081346339)
78352636,Schawarma City,POINT (13.259207790775298 52.43052601588463)
78355689,Sprint,POINT (13.242616106911763 52.43304474173937)
78576984,Lam Hong,POINT (13.293655395924542 52.48859932528923)
78622251,EDEKA Königstraße,POINT (13.159725068319203 52.42009371906713)
79308490,Penny Oranienburger Straße,POINT (13.331190011893218 52.602176548492324)
79537854,Aldi,POINT (13.301751946748057 52.626741757742955)
79868402,SB Tank,POINT (13.321928260341396 52.514385199256736)
80345507,EDEKA,POINT (13.153111677324327 52.41833505573957)
80999013,EDEKA,POINT (13.55253105533076 52.548875120514516)
81096587,Aldi,POINT (13.526794672421742 52.42415765729223)
81414463,NP,POINT (13.50511131176802 52.41874095789794)
84404796,nah und gut,POINT (13.481258160728482 52.528300887115115)
85258775,Metropol,POINT (13.290608429315673 52.49685285542921)
85258780,FoodBox,POINT (13.290990432903303 52.496918304471784)
85258922,Oriental Snack,POINT (13.289433609032855 52.49702588217889)
86121011,Kaufland,POINT (13.286389455033017 52.417220604235254)
86329422,Burger King,POINT (13.311900539419097 52.42236676353513)
88379447,Lidl,POINT (13.299481799826271 52.42078438350795)
88524861,EDEKA Christ,POINT (13.347850200584222 52.41536533873059)
88628596,Sprint,POINT (13.354898557329037 52.413058355167465)
88694267,Star,POINT (13.3589864701008 52.41266594837055)
88720722,REWE,POINT (13.395378572921105 52.566364473447564)
88801805,Mr. Pizza Berlin,POINT (13.428779036204231 52.4209561193161)
88975566,Alnatura Super Natur Markt,POINT (13.286184077434386 52.59141520802737)
89156165,Netto Marken-Discount,POINT (13.609555483073645 52.49247474469936)
89427326,Aral,POINT (13.441323258806273 52.481575315002104)
89665583,PENNY,POINT (13.164175212319211 52.550454826299756)
90131937,McDonald's,POINT (13.273519366225765 52.45901293584258)
90853091,Balli,POINT (13.385188316490352 52.465957615477656)
91846059,Agip,POINT (13.3027430215652 52.41551730046224)
92202940,Burger King,POINT (13.381045311385112 52.43910631468922)
92458845,Mix Markt,POINT (13.565057816724607 52.54988219274222)
93218657,Burgermeister,POINT (13.42217280000402 52.486691224995646)
93363425,Aldi,POINT (13.56378875828376 52.549605838463144)
93729107,Netto Marken-Discount,POINT (13.405845362803507 52.4986912539653)
93903206,EDEKA Küther,POINT (13.299262715553041 52.4414848557895)
93950515,Bio Company,POINT (13.2931449216578 52.517584357180866)
94619347,McDonald's,POINT (13.233369955270142 52.52697295247686)
94619357,Burger King,POINT (13.232161411333287 52.52716948018591)
94619392,clean car,POINT (13.232666298028912 52.527291844500574)
94646614,PENNY. Alt-Mahlsdorf,POINT (13.619532476178312 52.50495675870087)
94700933,HEM,POINT (13.62462699226186 52.53034279543055)
94818607,NORMA,POINT (13.592469964726119 52.545559425404434)
94818608,Lidl,POINT (13.593450740366157 52.54547702448119)
95789544,Edeka,POINT (13.315764896081502 52.44882640987331)
96837216,HIT Ullrich,POINT (13.330926724570642 52.50595773570177)
96955603,Curry 36,POINT (13.332460849983041 52.50655220000255)
97242974,Aldi,POINT (13.390617949370093 52.44122531164597)
97504077,Netto Marken-Discount,POINT (13.218260154641252 52.56007177646081)
97575739,PENNY,POINT (13.215513026722952 52.560190891379925)
97590650,Getränke Tabak Süßwaren,POINT (13.388240649999869 52.52627480000259)
97836583,Netto Marken-Discount,POINT (13.193209538477822 52.528153003681425)
98557275,Muca Kebap,POINT (13.414918597107265 52.5022814320354)
98709203,Asia Wok,POINT (13.422805099999954 52.50018049999975)
100574668,Lidl,POINT (13.350118343691408 52.55243626306038)
101184451,Aldi,POINT (13.422094288357279 52.41895940338593)
102532388,Netto,POINT (13.380194128994969 52.57643054121055)
103362065,REWE To Go,POINT (13.311265472615839 52.468386502063986)
104781628,PENNY,POINT (13.358444461915463 52.523801856623734)
104842459,Lidl,POINT (13.431098145593747 52.492106837238886)
104847126,,POINT (13.385872222538861 52.44405921424866)
105155009,Star,POINT (13.183946828791205 52.534763900666626)
105805611,Lidl,POINT (13.391674722458756 52.54453694813578)
106368283,Mimi's Imbiss,POINT (13.320607949999829 52.483385250001504)
106404741,sun,POINT (13.19527213496683 52.52940521387386)
108792199,Norma,POINT (13.590272984616009 52.45473914323742)
109137984,Norma,POINT (13.456988258100703 52.54228574069325)
109768062,Aldi,POINT (13.458218006398637 52.526795307040885)
109884514,Pasta Focaccia,POINT (13.332028615844896 52.463483723393246)
109884515,Gyros Grill Villa Christina,POINT (13.332179254018953 52.463447012120675)
110471550,Netto Marken-Discount,POINT (13.455374357040709 52.47460793824955)
111253359,,POINT (13.643555371733223 52.37918305344271)
112692006,Lidl,POINT (13.440502539439548 52.55050853028713)
113373792,Rewe City,POINT (13.305818504939413 52.61868350880297)
113476914,Mini Markt,POINT (13.48568359685458 52.51927695705287)
113608391,Weisse Bude,POINT (13.390935312569676 52.55501477302859)
113775359,Eleganz,POINT (13.505695973623986 52.548533097613614)
113775360,Kaufland,POINT (13.505245115118633 52.548146778174825)
116536449,Rewe,POINT (13.536960436550157 52.41805485898877)
116676560,Lidl,POINT (13.358015071844353 52.40858837765407)
117162664,Eurogida,POINT (13.334782122670433 52.52704210830948)
117162669,Bio Company,POINT (13.33513111962927 52.52704071938087)
117162764,Bolu,POINT (13.335739234423077 52.52703431024966)
118336911,EDEKA Erler,POINT (13.24414494324679 52.42636121426147)
118354754,Bio Company,POINT (13.216680149815064 52.437074350228045)
118387534,KFC,POINT (13.184668156373448 52.516475194104224)
118557993,EDEKA Ulrich,POINT (13.22668511276178 52.584776218376824)
119046544,Netto Marken-Discount,POINT (13.511597151330315 52.55534081902767)
119129004,Netto Marken-Discount,POINT (13.536228607490026 52.45929898302604)
119688007,Aldi,POINT (13.578475086936868 52.56670325092292)
120314906,Netto Marken-Discount,POINT (13.390071679513639 52.456768264404005)
120365221,Netto Marken-Discount,POINT (13.52664238095529 52.51643150450587)
121591865,Lidl,POINT (13.569390514883745 52.56978153202022)
121660188,Nahkauf,POINT (13.233425994377328 52.58573150999818)
122054535,Strandkieker,POINT (13.528999403434417 52.49968696590947)
122252254,Kiosk Berry,POINT (13.235923649995684 52.54202675000402)
122548638,Nahkauf,POINT (13.237859864958274 52.54477344802778)
123019468,Saray,POINT (13.45116634459135 52.5083729515162)
123399102,Netto Marken-Discount,POINT (13.437702665532948 52.42017908748522)
125363317,Alnatura Super Natur Markt,POINT (13.326162935471201 52.428720657796646)
125437095,Aldi,POINT (13.486859188856526 52.49655730374392)
125550017,PENNY,POINT (13.197347073408505 52.51962144830064)
125755979,,POINT (13.28475676606712 52.47961365208974)
126252601,Edeka,POINT (13.458904578317162 52.441727419162994)
126355954,Ye-Mc,POINT (13.20814945047035 52.561614201849814)
126737695,Esso,POINT (13.292271111237989 52.44560318022604)
127050584,Döner Express 24,POINT (13.332526784040208 52.463706600825766)
127553509,Netto,POINT (13.419695158840243 52.548447569073375)
128777121,Netto Marken-Discount,POINT (13.206807674133348 52.5485017897861)
129875823,Grill Time,POINT (13.38896005528298 52.54781958028295)
133358624,EDEKA,POINT (13.518358025212493 52.48728700187707)
133729908,Baraka Supermarkt,POINT (13.396420360974462 52.42393728542402)
133894525,Germania-Shop,POINT (13.390008950000368 52.46555785005267)
135438002,REWE,POINT (13.47049187644001 52.52866623681212)
135789956,Rewe,POINT (13.262540135440183 52.41127907693729)
140002634,Netto Marken-Discount,POINT (13.438602646135635 52.552718554863105)
140006424,Lidl,POINT (13.5488118320242 52.531810119335525)
140118407,Tsingtao Pavillon,POINT (13.577211543846799 52.53637301787359)
140518379,PENNY,POINT (13.523987852353192 52.482185347801384)
140687841,REWE,POINT (13.354718130694952 52.41274134963913)
140693321,S1 Burger Keller,POINT (13.294394973845824 52.443207431733676)
141573844,Lidl,POINT (13.471192407542137 52.5644973578723)
141640009,Pizza Station Karlshorst,POINT (13.528193222761997 52.48964849605409)
142111698,Puffer Imbiss,POINT (13.423729099999763 52.48669930000209)
142111699,Puffer-Imbiss,POINT (13.423677768291544 52.486715047225424)
142575675,Hajos Imbiss,POINT (13.507158413084113 52.43986397560962)
142596561,,POINT (13.309167800015937 52.467059450005515)
142947685,Aldi,POINT (13.364065644346228 52.524174263337734)
143705155,Netto Marken-Discount,POINT (13.58109543874032 52.41806744971364)
144574078,Denns BioMarkt,POINT (13.245401408091427 52.613817128278434)
146694658,Lidl,POINT (13.35082381448109 52.48272220494661)
146979096,Netto Marken-Discount,POINT (13.426867531889613 52.588034839180835)
147432145,Netto Marken-Discount,POINT (13.392224952561035 52.562670273676105)
148010658,Norma,POINT (13.561752390353538 52.55916920874307)
150591180,Lidl,POINT (13.44395861490727 52.571354022531594)
151820193,Agip,POINT (13.2781104500448 52.501851050062605)
151876415,EDEKA,POINT (13.437660446783365 52.48535670809149)
151984019,Alkis Supermarkt,POINT (13.437786229515265 52.482547631993185)
152708912,Netto Marken-Discount,POINT (13.532669776685932 52.40581401888244)
152892469,E-Center,POINT (13.524622211835686 52.40226385968129)
153010814,PENNY,POINT (13.595723243728447 52.534781173449936)
153709348,Denns BioMarkt,POINT (13.452092987798983 52.51020985576479)
156580741,Aldi,POINT (13.463697968658954 52.54558388065186)
156580746,Lidl,POINT (13.46922750234376 52.5461770794507)
156958845,Domino's,POINT (13.518265228245308 52.56875046075607)
157474100,Kaulsdorfer Kiosk,POINT (13.589284773631459 52.51271031864215)
157658317,Minimarkt,POINT (13.332675117730542 52.506438672397124)
158419820,Lidl,POINT (13.47760593172473 52.522619800374585)
158541685,Netto,POINT (13.57434950594705 52.3993757368497)
161297069,Burger King,POINT (13.310571163017045 52.54731676498523)
162475159,EDEKA Brehm,POINT (13.58490487978925 52.46580964471543)
163217008,PENNY,POINT (13.563139620323737 52.43838024592293)
163236463,Netto,POINT (13.486510746545923 52.51982687949892)
165863238,EDEKA,POINT (13.447559976536052 52.488985903261344)
168151435,Asia Imbiss,POINT (13.482997618643928 52.508455646115586)
170174772,Lidl,POINT (13.384431167777793 52.46800586883751)
170745163,EDEKA,POINT (13.278416164156036 52.51152674691701)
171490078,Rewe,POINT (13.287526510823312 52.51336849450289)
172497778,REWE,POINT (13.26144962683044 52.487429970935324)
174657410,Lidl,POINT (13.527322847494192 52.42511126326978)
175152841,EDEKA Kruse,POINT (13.408582040754528 52.387306935496724)
175189673,Lidl,POINT (13.403468632997653 52.59166340634057)
175357589,McDonald's,POINT (13.547056437879133 52.43192463586508)
175772745,Netto,POINT (13.583273116057354 52.514124929392985)
175804748,nah und gut,POINT (13.215870033760233 52.43662273290857)
176463023,Netto Marken-Discount,POINT (13.588040651082519 52.52297719121867)
177290248,,POINT (13.502960469518781 52.572820366948115)
177431907,Netto,POINT (13.623388026611496 52.53306186872463)
177432266,Netto Marken-Discount,POINT (13.621536275482693 52.53323073721864)
177434352,Netto Marken-Discount,POINT (13.610827697104458 52.53410527780373)
180998277,Shell,POINT (13.338794179157476 52.45825202213703)
181471180,,POINT (13.188449799992242 52.501920750005254)
182868510,Netto,POINT (13.564405781273265 52.57316903822631)
182973278,Imbiß Zur Haltestelle,POINT (13.507624582298224 52.635782389525474)
185852620,Pizzaiolo,POINT (13.289019466626705 52.632460499933146)
185852621,King's Burger,POINT (13.2890912417323 52.63239858341643)
185852622,King's Snack,POINT (13.288946450038484 52.63252286663518)
186606608,Aldi,POINT (13.430606464521214 52.49223761291475)
186890079,Aldi,POINT (13.565118574709535 52.54377351053682)
186916207,PENNY,POINT (13.445535049071077 52.47233474214993)
188099473,Wartenberger Imbiss,POINT (13.505263350021306 52.57328110000364)
188509500,Spätkauf Troja,POINT (13.449193702131799 52.48513182722683)
188769566,Spreeimbiss,POINT (13.460663847688274 52.493262265324354)
190972010,Netto,POINT (13.647659586170978 52.521406077419435)
191988073,EDEKA,POINT (13.600612919956408 52.44003979976714)
192647261,EDEKA,POINT (13.270539754433866 52.452183485953114)
192889140,Nahkauf,POINT (13.339443745677722 52.43296478087692)
193721686,allim,POINT (13.458742144961192 52.431619829560226)
195327025,Lidl,POINT (13.590283618621774 52.53757906946853)
196544916,Royal Imbiss,POINT (13.422919149999553 52.492124200002316)
197147339,Rewe,POINT (13.568746955938789 52.52812947049318)
197671079,Aral,POINT (13.644339560684555 52.378586221458114)
199270593,Aldi,POINT (13.379163034427288 52.42984520886804)
200445564,Alan Grillhaus,POINT (13.685227480894133 52.44181244955147)
201866135,Sprint,POINT (13.31211140998623 52.42991825724226)
203273058,Asia-Snack,POINT (13.564963214694874 52.542926081575054)
203535232,Norma,POINT (13.57137559855145 52.54243525425688)
203942802,Netto,POINT (13.693763371433374 52.43809530917473)
204003752,Sprint,POINT (13.574304017917239 52.54626561515728)
204157828,Burger King,POINT (13.248633380524488 52.54002588975153)
204281885,Burger King,POINT (13.297799954578636 52.578482265530695)
204947911,Aldi,POINT (13.377244628808365 52.59803413142625)
208512293,Denns BioMarkt,POINT (13.269583187574998 52.40621401867453)
208670686,Netto Marken-Discount,POINT (13.525776070827646 52.53623341331106)
210882562,Galata Market,POINT (13.43385215772895 52.43411873142849)
211215505,PENNY Buckow,POINT (13.425595207023258 52.42068281630892)
215525149,Netto Marken-Discount,POINT (13.39220334425547 52.41659106374354)
215614827,REWE,POINT (13.428977274925247 52.60705139471286)
216270709,Netto Marken-Discount,POINT (13.177809745135729 52.54918499878144)
219111663,Imbiss Auszeit,POINT (13.39315650598891 52.45353890788377)
219903160,Aldi,POINT (13.466579853106701 52.434937116366754)
219903163,McDonald's,POINT (13.464836664867454 52.43619962169464)
220733307,Aral,POINT (13.315214609891115 52.452865486414645)
220777869,Netto,POINT (13.562264017379267 52.502835918348275)
220943171,Lidl,POINT (13.574508888129902 52.48973800415935)
221108018,Aldi,POINT (13.268642873457997 52.408235553316594)
223541745,REWE,POINT (13.529785334227798 52.451423350103)
225096721,Agip,POINT (13.40244545770268 52.59443574172913)
225886103,Aldi,POINT (13.225416172720017 52.62718147309111)
228832985,kaufnah,POINT (13.415331806596155 52.42219318743112)
228959951,Denns BioMarkt,POINT (13.403861241536102 52.41572009042456)
229181388,,POINT (13.383751599997805 52.42428420000575)
232023374,Rebel Room,POINT (13.352157449998113 52.550939900006824)
232307853,Russia,POINT (13.367637623794234 52.418226451438805)
233770726,Ernst Döner,POINT (13.301399849996749 52.583817400002886)
233953910,Aral,POINT (13.538758274390192 52.5105096238446)
234962912,KFC,POINT (13.429733104571515 52.57219805293854)
236541326,Lidl,POINT (13.480546197179333 52.42671957163691)
236541349,Aral,POINT (13.482116081293832 52.42591911020901)
236678988,Kaufland,POINT (13.186129303760845 52.521187065723744)
238749885,Aldi,POINT (13.494971515747245 52.49936461337805)
243113963,Shell,POINT (13.420946731765092 52.57279089138808)
244415692,NORMA,POINT (13.401947446077365 52.5940482333618)
244871845,Netto Marken-Discount,POINT (13.468500633388361 52.56137239349323)
245162985,Aldi,POINT (13.59562564084203 52.529129695808436)
245763351,Lidl,POINT (13.561764042608992 52.49215067405699)
251599204,HEM,POINT (13.448858354152128 52.5649457817898)
254302022,Netto Marken-Discount,POINT (13.599872813141808 52.4791031287068)
254312457,Edeka,POINT (13.600660696498888 52.482087091305786)
255050763,Aldi,POINT (13.605820998294261 52.48724086995719)
256295628,Aldi,POINT (13.412610262507771 52.40147588049064)
258350531,Netto Marken-Discount,POINT (13.466356068315196 52.59763526882268)
258654781,Total,POINT (13.48670373020055 52.42248043677413)
259589153,G. Appetit Deutsch und Asia,POINT (13.446656116232749 52.56506022486547)
262243390,Absolut Curry,POINT (13.347467668953284 52.52020434652182)
262838683,Netto Marken-Discount,POINT (13.540751794459958 52.3995204558787)
263797268,Netto Marken-Discount,POINT (13.435696731661187 52.45162579667176)
263824280,Shell,POINT (13.355145453785775 52.51990968553047)
264254885,PENNY,POINT (13.360472582121325 52.59390416526726)
265338882,Châlet Suisse,POINT (13.269036142779157 52.46215136483891)
266147791,Crispy Döner,POINT (13.307562744721201 52.51198679593784)
268085841,Netto Marken-Discount,POINT (13.48614513169984 52.52223244755426)
277921826,Netto,POINT (13.378504972838842 52.45346292239089)
281982068,Edeka Am Flugplatz,POINT (13.125084237450823 52.471712420686174)
282282368,Genussbox,POINT (13.324526048402012 52.60657108987899)
282430511,Aldi,POINT (13.318949599984958 52.61030848626128)
284102954,Khan Döner,POINT (13.413881949999572 52.5538406500028)
284293863,HEM,POINT (13.433250637997292 52.61336516136427)
285188123,REWE,POINT (13.481248198107025 52.52744845225818)
285599926,Kiosk,POINT (13.241200650025409 52.51118154998819)
285603866,JET,POINT (13.185236367184235 52.53371212000302)
286535950,Nahkauf,POINT (13.195965338123663 52.52119462807861)
288125112,Star,POINT (13.471054266999497 52.56605257125899)
289314862,Mini Markt,POINT (13.432626271924791 52.54451724143429)
291748145,Dossmann Burger,POINT (13.376031565649193 52.56061017335041)
291748262,Aldi,POINT (13.347043755294386 52.58086496923434)
